4.4469,3.9148,3.2262,4.3102,4.2479,3.2018,6.1128,5.7637,4.3102,4.9671,4.3102,4.3102,5.0638,5.293,4.4163,4.3102,5.4289,5.1989,3.9787,2.4454,1.9823,1.9823,3.3099,3.2815,2.0156,2.0156,3.6536,2.0313,3.8377,3.7765,2.2946,4.3102,4.3102,5.2802,5.3269,1.8602,4.5953,4.1734,4.3392,4.3102,4.7639,4.4344,4.3102,4.3102,4.4616,5.8228,4.6865,1.532,3.1721,1.8908,1.6244,3.9095,2.6107,2.6107,2.5785,5.3575,4.3695,5.5783,2.1095,3.7915,4.0749,4.0749,4.7489,4.9557,0,4.3445,4.3678,4.3392,4.0392,4.0392,4.0392,4.7022,4.5554,5.3809,4.3102,4.3392,4.88,4.1969,4.8147,4.8345,3.0194,3.5215,5.2522,3.4459,3.4459,55.436,2.2409,2.2409,5.6935,4.303,3.3705,5.0912,3.2495,3.2495,1.737,4.7987,20.48,1.6739,1.6739,4.8184,4.9494,3.2874,2.7791,4.6049,5.2718,4.3392,1.163,4.3102,5.233,4.5915,1.1812,4.88,4.7241,4.7999,5.3804,5.3389,3.7553,1.5562,2.0883,5.6846,5.4663,4.7746,2.9703,5.7792,1.182,4.0621,4.0621,4.5675,4.0464,4.3382,4.5675,5.6185,4.6938,5.4094,3.8078,5.4836,4.9231,3.5344,3.9701,3.2308,1.6185,1.3725,0.81599,6.3389,1.8212,5.3768,5.3768,4.3102,4.3785,5.3424,4.6402,3.8275,1.7569,1.8235,2.6426,4.8435,4.9412,6.2599,4.8348,4.3102,5.2511,6.8471,4.4782,3.6868,5.277,5.1855,4.3392,4.3733,3.017,3.7104,3.6543,3.8815,3.0434,4.3102,0.53211,4.3102,5.1011,4.1598,5.2718,5.2718,4.0469,6.4039,2.6844,3.0211,3.0211,2.8977,2.9163,4.3392,2.6691,2.6717,4.3102,4.7969,4.6641,4.5343,4.791,2.1175,2.9965,3.3079,5.3073,4.6954,4.3102,4.4953,4.4684,2.3541,4.0674,3.5024,3.0234,4.3102,5.3261,1.6043,4.7095,4.3102,5.1495,4.226,9.0759,3.6555,4.3102,4.3102,4.8827,1.1446,6.8313,6.1805,6.1697,6.1805,6.2369,0.90068,4.9019,0.59704,3.771,4.0774,5.015,5.5653,5.5112,5.6574,5.6729,5.45,6.0234,4.8261,4.8268,4.8268,4.8268
2.3296,2.0212,3.3582,0.12417,0.10117,1.1894,3.6169,3.2448,0.12417,1.4175,0.12417,0.12417,0.97687,2.463,0.15319,0.12417,2.1744,2.2999,1.9111,3.698,3.2518,3.2518,3.325,3.598,3.5672,3.5672,1.5183,3.7975,2.86,0.6617,2.1968,0.12417,0.12417,5.3185,3.4917,2.7578,5.7585,2.6149,0.1315,0.12417,3.8216,5.8094,0.12417,0.12417,2.5639,2.9992,2.4852,2.9342,1.1726,2.4658,2.722,0.48258,2.3847,2.3847,2.676,1.8781,0.95053,5.5339,2.2453,3.8267,3.6422,3.6422,0.98357,1.4467,4.3445,0,0.53343,0.1315,2.3955,2.3955,2.3955,0.70435,4.1256,1.2451,0.12417,0.1315,1.2985,0.24738,1.8802,0.56833,4.0899,3.8477,4.6095,1.8227,1.8227,57.643,2.5533,2.5533,2.6734,0.22262,2.0742,1.4404,1.5242,1.5242,3.5591,4.9565,24.823,3.3623,3.3623,0.75771,2.0738,1.1207,1.5858,3.1555,1.6203,0.1315,4.247,0.12417,4.3794,6.5837,3.1744,6.5752,1.2641,1.0605,1.3053,4.6957,2.542,3.7572,2.4897,5.5801,3.236,1.2297,2.6563,5.1155,3.1736,1.6711,1.6711,1.7021,0.97531,0.71281,1.7021,3.1529,5.5862,4.6393,0.73208,2.4508,2.616,2.5001,0.77509,2.6775,2.7597,3.7223,3.6933,5.491,3.0278,4.3012,4.3012,0.12417,5.5683,1.6047,2.7911,3.5711,3.8437,2.7236,2.5144,1.8701,2.1069,5.1688,1.588,0.12417,3.7501,5.4368,1.3249,0.7046,1.6269,1.0139,0.1315,0.07694,1.334,3.1385,3.3939,3.36,3.4462,0.12417,3.9133,0.12417,1.1241,3.5581,1.6203,1.6203,0.68436,5.3903,3.7673,3.7104,3.7104,3.1763,3.4123,0.1315,4.0111,3.6326,0.12417,3.5927,3.7573,3.3866,4.4723,2.3432,2.2094,4.2816,3.304,6.6142,0.12417,2.1087,0.80696,2.8388,2.4748,0.85198,2.8954,0.12417,3.8484,2.7683,2.3247,0.12417,4.754,0.78269,4.8581,1.243,0.12417,0.12417,6.1945,3.6124,5.5748,5.6091,5.6004,5.6091,5.3673,3.5116,2.3704,3.93,2.1368,2.0655,2.6766,3.2409,3.0436,3.6099,3.3549,2.954,4.8766,1.7185,1.3969,1.3969,1.3969
1.811,1.5529,2.9802,0.41534,0.56955,1.1728,3.0948,2.7188,0.41534,0.92919,0.41534,0.41534,0.70154,1.9384,0.40472,0.41534,1.6795,1.7755,1.4341,3.4181,3.0519,3.0519,2.9367,3.2166,3.347,3.347,1.1267,3.5705,2.4059,0.61166,2.1126,0.41534,0.41534,4.8345,2.9598,2.65,5.343,2.1231,0.40206,0.41534,3.3182,5.41,0.41534,0.41534,2.0487,2.4861,1.9571,3.0597,1.2727,2.5474,2.7527,0.54576,2.1493,2.1493,2.414,1.4063,0.41969,5.0413,2.2637,3.3984,3.183,3.183,0.51266,0.95204,4.3678,0.53343,0,0.40206,1.9135,1.9135,1.9135,0.33875,3.6446,1.018,0.41534,0.40206,0.80716,0.36715,1.3483,0.541,3.7477,3.4463,4.103,1.4525,1.4525,57.188,2.3836,2.3836,2.1688,0.318,1.7002,0.97984,1.2713,1.2713,3.3798,4.489,24.832,3.206,3.206,0.45171,1.5433,1.0841,1.5979,2.6442,1.1736,0.40206,4.4108,0.41534,3.8673,6.2177,3.1866,6.183,0.74647,0.58988,1.0329,4.1875,2.0946,3.5956,2.3815,5.0835,2.703,0.72388,2.3241,4.6002,3.1858,1.1832,1.1832,1.1694,0.52741,0.18498,1.1694,2.624,5.1542,4.1264,0.55995,1.9408,2.0834,2.0828,0.43306,2.3024,2.8508,3.9073,3.7865,4.9659,2.8801,3.7812,3.7812,0.41534,5.1608,1.1837,2.2702,3.1324,3.6522,2.6367,2.2552,1.3394,1.5756,4.64,1.065,0.41534,3.2234,4.9034,0.79195,1.0082,1.1803,0.81789,0.40206,0.46329,1.3863,2.7024,2.9684,2.9109,3.091,0.41534,3.9799,0.41534,0.77704,3.0893,1.1736,1.1736,0.33723,4.8619,3.4579,3.3605,3.3605,2.8406,3.0728,0.40206,3.7065,3.3241,0.41534,3.0814,3.258,2.8854,3.9875,2.2788,1.9051,3.9147,2.7711,6.2407,0.41534,1.5836,0.27858,2.6056,1.9909,0.93323,2.5467,0.41534,3.3212,2.7644,1.7938,0.41534,4.2575,0.28809,5.0662,0.90027,0.41534,0.41534,5.7795,3.7574,5.0421,5.0917,5.0832,5.0917,4.8426,3.4959,1.8369,3.9013,1.6888,1.576,2.1434,2.7093,2.5135,3.0766,2.8239,2.4238,4.3485,1.1902,0.88454,0.88454,0.88454
2.2001,1.9004,3.2576,0.031174,0.18395,1.1578,3.4889,3.1158,0.031174,1.2957,0.031174,0.031174,0.89135,2.3342,0.077194,0.031174,2.0525,2.1711,1.7886,3.6196,3.1908,3.1908,3.2222,3.4969,3.5022,3.5022,1.4101,3.7313,2.743,0.60295,2.1593,0.031174,0.031174,5.1963,3.3603,2.7171,5.6512,2.4903,0,0.031174,3.6953,5.7057,0.031174,0.031174,2.4351,2.8735,2.3542,2.9517,1.1707,2.4705,2.7149,0.43782,2.3132,2.3132,2.5995,1.7608,0.81909,5.41,2.2331,3.7158,3.5247,3.5247,0.86276,1.3237,4.3392,0.1315,0.40206,0,2.2726,2.2726,2.2726,0.59384,4.0037,1.1751,0.031174,0,1.1758,0.15819,1.7494,0.51732,3.998,3.7425,4.4826,1.7202,1.7202,57.528,2.4974,2.4974,2.5495,0.094989,1.9719,1.3242,1.4437,1.4437,3.5036,4.8377,24.819,3.3118,3.3118,0.65927,1.9435,1.0829,1.5671,3.0275,1.5075,0,4.2769,0.031174,4.2514,6.4878,3.164,6.4734,1.1363,0.94037,1.2264,4.5685,2.426,3.7062,2.4479,5.4553,3.1048,1.104,2.5644,4.987,3.1633,1.5463,1.5463,1.5706,0.85368,0.58141,1.5706,3.0231,5.4752,4.5112,0.65018,2.3256,2.4845,2.3901,0.66482,2.5765,2.7679,3.7569,3.7044,5.3606,2.9785,4.1717,4.1717,0.031174,5.4627,1.4972,2.6613,3.4578,3.7858,2.6877,2.438,1.7397,1.9764,5.0378,1.4594,0.031174,3.6194,5.3053,1.1934,0.75167,1.5142,0.94603,0,0.069492,1.3223,3.0254,3.2832,3.2444,3.3507,0.031174,3.918,0.031174,1.0273,3.4385,1.5075,1.5075,0.56996,5.2594,3.6823,3.6163,3.6163,3.0846,3.3202,0,3.9275,3.5476,0.031174,3.4648,3.6317,3.2605,4.3498,2.3111,2.1221,4.1843,3.1725,6.5166,0.031174,1.9781,0.67656,2.7692,2.3516,0.83684,2.8005,0.031174,3.7176,2.7527,2.1933,0.031174,4.6292,0.6539,4.9095,1.1416,0.031174,0.031174,6.0874,3.6365,5.4433,5.4802,5.4715,5.4802,5.237,3.4951,2.2389,3.9112,2.02,1.9409,2.5452,3.1103,2.9135,3.4787,3.2245,2.8238,4.7457,1.5887,1.2703,1.2703,1.2703
0.44013,0.38436,1.3459,2.2722,2.3861,1.9245,2.0868,1.7263,2.2722,1.6291,2.2722,2.2722,2.2006,1.3308,2.3012,2.2722,1.6358,1.287,0.48454,2.1062,2.1377,2.1377,1.2674,1.5391,2.2838,2.2838,0.97656,2.4389,0.54501,1.9175,2.0025,2.2722,2.2722,2.9239,1.4344,2.2178,3.4942,0.2375,2.2726,2.2722,1.4462,3.593,2.2722,2.2722,0.42726,1.8001,0.6546,3.3128,2.1913,2.797,2.7718,2.0641,1.4543,1.4543,1.4651,1.743,1.5261,3.1391,2.4174,1.5577,1.2833,1.2833,1.7896,1.5903,4.0392,2.3955,1.9135,2.2726,0,0,0,2.0172,1.732,2.4078,2.2722,2.2726,1.636,2.1568,1.0913,2.3758,2.1593,1.681,2.2348,0.84725,0.84725,55.277,1.8269,1.8269,1.7315,2.1776,0.74959,1.76,1.317,1.317,2.4688,2.5772,24.022,2.4227,2.4227,2.1001,1.1145,1.8772,2.0877,0.83759,1.8379,2.2726,4.5769,2.2722,2.0253,4.4653,3.0255,4.372,1.5055,1.7698,2.3263,2.3248,0.33813,2.7095,2.0559,3.1874,1.4531,1.5864,1.0952,2.7669,3.025,0.73027,0.73027,0.98532,1.4203,1.7331,0.98532,1.5814,3.2782,2.2853,1.775,1.5625,0.88679,0.52497,1.6376,0.86713,3.0422,4.2108,3.7902,3.1995,2.2194,1.9926,1.9926,2.2722,3.3298,1.9496,0.6438,1.275,2.6428,2.2855,1.3985,1.1296,1.0858,2.9272,1.3378,2.2722,1.5395,3.3287,1.2462,2.4467,1.8392,2.364,2.2726,2.3417,2.1205,0.87756,1.1578,1.036,1.5317,2.2722,3.8598,2.2722,2.0862,1.1795,1.8379,1.8379,1.7171,3.1382,2.0244,1.7842,1.7842,1.4142,1.5811,2.2726,2.2593,1.9147,2.2722,1.2522,1.3731,1.0116,2.0772,2.1541,1.0838,2.2301,1.3431,4.4705,2.2722,0.60828,1.7169,1.6985,0.0806,2.0841,1.1456,2.2722,1.6388,2.6623,0.72254,2.2722,2.3623,1.6291,6.7145,1.264,2.2722,2.2722,3.9276,3.9449,3.4141,3.2655,3.2561,3.2655,3.0749,3.168,0.91783,3.4532,0.35828,0.34094,0.97733,1.5412,1.4724,1.7119,1.6554,1.4109,2.6335,1.2243,1.4913,1.4913,1.4913
0.44013,0.38436,1.3459,2.2722,2.3861,1.9245,2.0868,1.7263,2.2722,1.6291,2.2722,2.2722,2.2006,1.3308,2.3012,2.2722,1.6358,1.287,0.48454,2.1062,2.1377,2.1377,1.2674,1.5391,2.2838,2.2838,0.97656,2.4389,0.54501,1.9175,2.0025,2.2722,2.2722,2.9239,1.4344,2.2178,3.4942,0.2375,2.2726,2.2722,1.4462,3.593,2.2722,2.2722,0.42726,1.8001,0.6546,3.3128,2.1913,2.797,2.7718,2.0641,1.4543,1.4543,1.4651,1.743,1.5261,3.1391,2.4174,1.5577,1.2833,1.2833,1.7896,1.5903,4.0392,2.3955,1.9135,2.2726,0,0,0,2.0172,1.732,2.4078,2.2722,2.2726,1.636,2.1568,1.0913,2.3758,2.1593,1.681,2.2348,0.84725,0.84725,55.277,1.8269,1.8269,1.7315,2.1776,0.74959,1.76,1.317,1.317,2.4688,2.5772,24.022,2.4227,2.4227,2.1001,1.1145,1.8772,2.0877,0.83759,1.8379,2.2726,4.5769,2.2722,2.0253,4.4653,3.0255,4.372,1.5055,1.7698,2.3263,2.3248,0.33813,2.7095,2.0559,3.1874,1.4531,1.5864,1.0952,2.7669,3.025,0.73027,0.73027,0.98532,1.4203,1.7331,0.98532,1.5814,3.2782,2.2853,1.775,1.5625,0.88679,0.52497,1.6376,0.86713,3.0422,4.2108,3.7902,3.1995,2.2194,1.9926,1.9926,2.2722,3.3298,1.9496,0.6438,1.275,2.6428,2.2855,1.3985,1.1296,1.0858,2.9272,1.3378,2.2722,1.5395,3.3287,1.2462,2.4467,1.8392,2.364,2.2726,2.3417,2.1205,0.87756,1.1578,1.036,1.5317,2.2722,3.8598,2.2722,2.0862,1.1795,1.8379,1.8379,1.7171,3.1382,2.0244,1.7842,1.7842,1.4142,1.5811,2.2726,2.2593,1.9147,2.2722,1.2522,1.3731,1.0116,2.0772,2.1541,1.0838,2.2301,1.3431,4.4705,2.2722,0.60828,1.7169,1.6985,0.0806,2.0841,1.1456,2.2722,1.6388,2.6623,0.72254,2.2722,2.3623,1.6291,6.7145,1.264,2.2722,2.2722,3.9276,3.9449,3.4141,3.2655,3.2561,3.2655,3.0749,3.168,0.91783,3.4532,0.35828,0.34094,0.97733,1.5412,1.4724,1.7119,1.6554,1.4109,2.6335,1.2243,1.4913,1.4913,1.4913
0.44013,0.38436,1.3459,2.2722,2.3861,1.9245,2.0868,1.7263,2.2722,1.6291,2.2722,2.2722,2.2006,1.3308,2.3012,2.2722,1.6358,1.287,0.48454,2.1062,2.1377,2.1377,1.2674,1.5391,2.2838,2.2838,0.97656,2.4389,0.54501,1.9175,2.0025,2.2722,2.2722,2.9239,1.4344,2.2178,3.4942,0.2375,2.2726,2.2722,1.4462,3.593,2.2722,2.2722,0.42726,1.8001,0.6546,3.3128,2.1913,2.797,2.7718,2.0641,1.4543,1.4543,1.4651,1.743,1.5261,3.1391,2.4174,1.5577,1.2833,1.2833,1.7896,1.5903,4.0392,2.3955,1.9135,2.2726,0,0,0,2.0172,1.732,2.4078,2.2722,2.2726,1.636,2.1568,1.0913,2.3758,2.1593,1.681,2.2348,0.84725,0.84725,55.277,1.8269,1.8269,1.7315,2.1776,0.74959,1.76,1.317,1.317,2.4688,2.5772,24.022,2.4227,2.4227,2.1001,1.1145,1.8772,2.0877,0.83759,1.8379,2.2726,4.5769,2.2722,2.0253,4.4653,3.0255,4.372,1.5055,1.7698,2.3263,2.3248,0.33813,2.7095,2.0559,3.1874,1.4531,1.5864,1.0952,2.7669,3.025,0.73027,0.73027,0.98532,1.4203,1.7331,0.98532,1.5814,3.2782,2.2853,1.775,1.5625,0.88679,0.52497,1.6376,0.86713,3.0422,4.2108,3.7902,3.1995,2.2194,1.9926,1.9926,2.2722,3.3298,1.9496,0.6438,1.275,2.6428,2.2855,1.3985,1.1296,1.0858,2.9272,1.3378,2.2722,1.5395,3.3287,1.2462,2.4467,1.8392,2.364,2.2726,2.3417,2.1205,0.87756,1.1578,1.036,1.5317,2.2722,3.8598,2.2722,2.0862,1.1795,1.8379,1.8379,1.7171,3.1382,2.0244,1.7842,1.7842,1.4142,1.5811,2.2726,2.2593,1.9147,2.2722,1.2522,1.3731,1.0116,2.0772,2.1541,1.0838,2.2301,1.3431,4.4705,2.2722,0.60828,1.7169,1.6985,0.0806,2.0841,1.1456,2.2722,1.6388,2.6623,0.72254,2.2722,2.3623,1.6291,6.7145,1.264,2.2722,2.2722,3.9276,3.9449,3.4141,3.2655,3.2561,3.2655,3.0749,3.168,0.91783,3.4532,0.35828,0.34094,0.97733,1.5412,1.4724,1.7119,1.6554,1.4109,2.6335,1.2243,1.4913,1.4913,1.4913
1.8416,1.6859,3.1767,0.62006,0.77748,1.5109,2.9491,2.588,0.62006,0.72903,0.62006,0.62006,0.36311,1.808,0.55116,0.62006,1.4814,1.6463,1.5593,3.6715,3.3412,3.3412,3.1257,3.4086,3.6272,3.6272,1.353,3.8468,2.5381,0.94981,2.4377,0.62006,0.62006,4.9084,2.9158,2.9677,5.4951,2.2066,0.59384,0.62006,3.3661,5.5762,0.62006,0.62006,2.0842,2.3191,1.9488,3.398,1.6092,2.8861,3.0894,0.87004,2.4331,2.4331,2.6838,1.1764,0.50611,5.1003,2.6003,3.5479,3.3003,3.3003,0.303,0.76285,4.7022,0.70435,0.33875,0.59384,2.0172,2.0172,2.0172,0,3.7289,0.68008,0.62006,0.59384,0.61636,0.63836,1.2686,0.36557,3.9636,3.6202,4.1398,1.6811,1.6811,57.283,2.6871,2.6871,1.9853,0.54887,1.9191,0.73822,1.5645,1.5645,3.6744,4.5876,25.161,3.5085,3.5085,0.11863,1.4476,1.4217,1.9358,2.6811,0.91594,0.59384,4.748,0.62006,3.8928,6.408,3.5212,6.3531,0.62481,0.37292,0.69493,4.2204,2.2397,3.8949,2.7005,5.1355,2.6178,0.56938,2.5588,4.6142,3.5205,1.3024,1.3024,1.1486,0.75884,0.38838,1.1486,2.5071,5.2909,4.1485,0.89576,1.7697,2.0393,2.2586,0.7429,2.5092,3.1896,4.2426,4.1252,4.9489,3.1866,3.7859,3.7859,0.62006,5.3207,0.90337,2.2852,3.2734,3.9415,2.9587,2.528,1.2506,1.4852,4.6079,0.94581,0.62006,3.2076,4.8293,0.79145,1.3057,0.92259,0.48897,0.59384,0.62775,1.725,2.8506,3.1244,3.0427,3.3028,0.62006,4.3177,0.62006,0.44995,3.1952,0.91594,0.91594,0.65762,4.8309,3.6953,3.5738,3.5738,3.0674,3.2952,0.59384,3.9452,3.563,0.62006,3.114,3.3144,2.9414,4.0638,2.6064,2.1618,4.1126,2.7157,6.4255,0.62006,1.5972,0.31752,2.8856,2.09,1.2682,2.7683,0.62006,3.3024,3.0981,1.772,0.62006,4.3128,0.5192,4.8169,1.1696,0.62006,0.62006,5.9307,4.0953,4.9806,5.0986,5.0905,5.0986,4.8271,3.8269,1.7786,4.2298,1.8425,1.6765,2.087,2.6092,2.4035,2.9955,2.7179,2.3154,4.3205,1.0903,0.73841,0.73841,0.73841
1.9105,2.1047,1.373,4.0027,4.1126,3.5061,2.372,2.2442,4.0027,3.2345,4.0027,4.0027,3.8707,2.468,4.0331,4.0027,2.9404,2.5369,2.2153,2.1177,2.6302,2.6302,1.3086,1.2758,2.5402,2.5402,2.6545,2.5425,1.2971,3.6149,3.1925,4.0027,4.0027,1.1932,1.4568,3.1086,1.9792,1.5245,4.0037,4.0027,0.51689,2.1543,4.0027,4.0027,1.6729,2.572,1.8875,4.3829,3.7664,3.9652,3.8065,3.7734,2.5261,2.5261,2.3141,3.1808,3.2503,1.4239,3.6241,0.76464,0.56802,0.56802,3.4782,3.1914,4.5554,4.1256,3.6446,4.0037,1.732,1.732,1.732,3.7289,0,4.0327,4.0027,4.0037,3.273,3.8849,2.6113,4.0922,1.652,1.0459,0.70547,2.4214,2.4214,53.554,2.794,2.794,2.7406,3.9088,2.2067,3.347,2.8787,2.8787,2.8219,0.87092,23.473,2.9268,2.9268,3.8024,2.5265,3.481,3.5407,1.1181,3.3658,4.0037,5.4114,4.0027,0.69336,3.1061,3.8748,2.8981,3.1684,3.4463,3.9362,0.79755,1.6147,3.002,3.088,1.4851,1.8734,3.2465,1.9694,1.2634,3.8746,2.4618,2.4618,2.6166,3.1504,3.4632,2.6166,2.1458,1.6965,0.8545,3.4795,2.7076,1.9356,1.7298,3.3609,1.7544,4.1249,5.1838,4.6117,1.8082,2.9211,0.89065,0.89065,4.0027,1.878,3.4794,1.5331,0.77941,2.8182,3.2118,2.3772,2.6455,2.4845,1.7048,2.9295,4.0027,1.1262,2.3061,2.9408,4.1155,3.3649,4.0289,4.0037,4.073,3.6531,1.1153,0.99365,0.86362,1.5256,4.0027,4.5764,4.0027,3.7326,0.59008,3.3658,3.3658,3.4442,1.8519,1.8883,1.5397,1.5397,1.7373,1.6547,4.0037,1.9733,1.8854,4.0027,0.789,0.49675,0.82336,0.3519,3.2802,2.3294,1.4622,1.6171,3.0756,4.0027,2.1625,3.4387,2.4346,1.6539,3.7334,1.764,4.0027,1.1324,3.6455,2.0714,4.0027,0.69233,3.361,8.2763,2.9491,4.0027,4.0027,2.3804,4.8736,2.2768,1.728,1.7173,1.728,1.6977,3.8545,2.1747,3.9735,2.0042,2.0687,1.9556,1.991,2.1212,1.759,2.0175,2.138,1.4794,2.7875,3.1201,3.1201,3.1201
2.1264,2.1382,3.6742,1.2059,1.34,2.1907,2.8198,2.5082,1.2059,0.79832,1.2059,1.2059,0.31723,1.7853,1.1081,1.2059,1.3362,1.6448,2.0091,4.2476,3.9688,3.9688,3.6127,3.8957,4.2412,4.2412,1.9373,4.4545,2.9513,1.6263,3.1095,1.2059,1.2059,5.1756,3.0036,3.6308,5.8957,2.5558,1.1751,1.2059,3.6131,6.0004,1.2059,1.2059,2.3604,2.1708,2.1577,4.073,2.2807,3.5646,3.7694,1.5309,3.0595,3.0595,3.2906,0.99996,1.0759,5.3379,3.2803,3.9655,3.6694,3.6694,0.69018,0.84127,5.3809,1.2451,1.018,1.1751,2.4078,2.4078,2.4078,0.68008,4.0327,0,1.2059,1.1751,0.7723,1.2694,1.4261,0.68186,4.4815,4.0762,4.35,2.2554,2.2554,57.535,3.3352,3.3352,1.8207,1.1657,2.4745,0.69044,2.2105,2.2105,4.3077,4.9033,25.833,4.1525,4.1525,0.56674,1.5439,2.1018,2.6157,2.9303,0.73036,1.1751,5.4185,1.2059,4.0865,6.8688,4.2002,6.7793,0.9068,0.67406,0.11631,4.4219,2.6828,4.5336,3.3657,5.3598,2.6352,0.82609,3.1209,4.7735,4.1995,1.7656,1.7656,1.4319,1.3845,1.0479,1.4319,2.4624,5.6664,4.331,1.5758,1.6562,2.1747,2.7458,1.4141,3.0336,3.8678,4.9081,4.8041,5.0431,3.8366,3.9426,3.9426,1.2059,5.736,0.63751,2.5141,3.6823,4.5667,3.6265,3.1401,1.394,1.5869,4.6772,1.1033,1.2059,3.3404,4.8098,1.1868,1.9258,0.73417,0.23135,1.1751,1.1795,2.4024,3.2801,3.5602,3.4416,3.8216,1.2059,4.9977,1.2059,0.33164,3.5476,0.73036,0.73036,1.3342,4.8991,4.2482,4.0916,4.0916,3.6112,3.8296,1.1751,4.4979,4.119,1.2059,3.3402,3.578,3.215,4.3473,3.2801,2.7586,4.6011,2.7892,6.8766,1.2059,1.8753,0.93174,3.5038,2.4697,1.938,3.309,1.2059,3.4265,3.7766,1.9714,1.2059,4.5543,1.169,4.3093,1.8022,1.2059,1.2059,6.3267,4.7685,4.985,5.2375,5.2305,5.2375,4.9262,4.503,1.9088,4.9034,2.3147,2.0833,2.195,2.5954,2.3796,3.0048,2.6861,2.3003,4.4029,1.2461,0.92079,0.92079,0.92079
2.2058,1.8986,3.2468,0,0.16031,1.1312,3.5064,3.1323,0,1.3174,0,0,0.92119,2.3511,0.10706,0,2.0738,2.188,1.7879,3.6023,3.1696,3.1696,3.2122,3.4863,3.4818,3.4818,1.4019,3.7112,2.7391,0.57992,2.1339,0,0,5.1955,3.3702,2.6922,5.643,2.4912,0.031174,0,3.6976,5.6961,0,0,2.4399,2.8926,2.3625,2.9212,1.1411,2.4406,2.686,0.4118,2.2941,2.2941,2.5817,1.7841,0.82951,5.4104,2.2046,3.709,3.5211,3.5211,0.88517,1.3448,4.3102,0.12417,0.41534,0.031174,2.2722,2.2722,2.2722,0.62006,4.0027,1.2059,0,0.031174,1.1971,0.13895,1.7637,0.54842,3.9844,3.7334,4.4853,1.7099,1.7099,57.523,2.4751,2.4751,2.5699,0.099356,1.9616,1.348,1.4265,1.4265,3.4814,4.8349,24.79,3.2887,3.2887,0.68776,1.9584,1.0571,1.5391,3.0313,1.5324,0.031174,4.2459,0,4.2552,6.4755,3.1355,6.4631,1.1543,0.96298,1.2566,4.5715,2.4216,3.6832,2.4232,5.4564,3.118,1.1237,2.5507,4.9914,3.1347,1.5473,1.5473,1.5815,0.85226,0.59172,1.5815,3.0386,5.4686,4.5151,0.63256,2.3452,2.4953,2.3829,0.65709,2.5658,2.7379,3.7258,3.6742,5.3676,2.9551,4.1773,4.1773,0,5.4538,1.5234,2.6673,3.4521,3.764,2.6622,2.4201,1.7545,1.9909,5.0461,1.4765,0,3.627,5.3169,1.2048,0.72064,1.5391,0.97695,0.031174,0.079675,1.2936,3.0196,3.2764,3.2398,3.3382,0,3.8883,0,1.0557,3.4361,1.5324,1.5324,0.56412,5.2675,3.6667,3.6034,3.6034,3.0709,3.3067,0.031174,3.9115,3.532,0,3.4686,3.6334,3.2626,4.3492,2.285,2.107,4.1724,3.1834,6.5049,0,1.9855,0.69196,2.7498,2.3514,0.80812,2.7877,0,3.7254,2.7247,2.2028,0,4.6302,0.65872,4.9319,1.1307,0,0,6.0791,3.6057,5.4539,5.485,5.4763,5.485,5.2438,3.4672,2.251,3.8836,2.016,1.9417,2.5567,3.1246,2.9286,3.4914,3.2392,2.8389,4.7537,1.6045,1.2892,1.2892,1.2892
